"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.prot.int","GS.carb.int","GS.fgf21.serum","GS.creat.D2","p.GS.AUC.urea","p.GS.prot.int","p.GS.carb.int","p.GS.fgf21.serum","p.GS.creat.D2","MM.paleturquoise","p.MM.paleturquoise","MM.maroon","p.MM.maroon","MM.darkseagreen4","p.MM.darkseagreen4","MM.lightsteelblue1","p.MM.lightsteelblue1","MM.cyan","p.MM.cyan","MM.darkred","p.MM.darkred","MM.darkslateblue","p.MM.darkslateblue","MM.skyblue1","p.MM.skyblue1","MM.skyblue2","p.MM.skyblue2","MM.plum2","p.MM.plum2","MM.darkorange","p.MM.darkorange","MM.mediumorchid","p.MM.mediumorchid","MM.grey","p.MM.grey"
"ENSMUSG00000061374","ENSMUSG00000061374","Fiz1","paleturquoise",-0.661247946326473,-0.0924979792780614,-0.416298552584912,0.408007493847637,-0.241983595141049,0.00149981004368977,0.698118693130929,0.0678846629296946,0.0741273365293094,0.304005657208976,0.783298759768071,4.41870742675845e-05,0.102978629546137,0.665717671392,-0.796328834818695,2.66205339630353e-05,-0.0815481361280957,0.732515071662806,0.300903295964754,0.197342988246056,0.665928925612703,0.00134938080781092,0.111529365680853,0.639696042129547,-0.282106281229349,0.228184344836666,0.131441057195799,0.580688891422307,-0.243838525104436,0.300198765176973,0.782005055759096,4.63808283299144e-05,0.546189706456391,0.0127197338916113,0.110691027005564,0.642230046325785
"ENSMUSG00000027248","ENSMUSG00000027248","Pdia3","paleturquoise",-0.494882003129042,-0.736774863622736,0.66562111283349,0.407660598235451,-0.494541319181218,0.0265273935976094,0.000211235686993708,0.00135886666755144,0.0743975491339113,0.0266478064801248,0.485613119386747,0.0299600402418711,0.572432532180309,0.00834820629498177,-0.299225689401727,0.199975809528159,-0.526122025504002,0.0171789998243167,-0.317818289012193,0.172087954100314,-0.143767505507167,0.545375839732737,0.419657686991533,0.0654711289327792,0.264560459548589,0.259658385412529,0.120493925237379,0.612843860514552,0.117855938958876,0.620698378857529,0.074172563377971,0.755968284009436,0.0592839742418106,0.803923514098874,0.200279590950779,0.397199943728519
"ENSMUSG00000018559","ENSMUSG00000018559","Ctdnep1","paleturquoise",-0.580450107694193,-0.0677140949244592,-0.345362812377748,0.40758073148111,-0.112042752090466,0.00729020049072382,0.776676151153642,0.135857903722403,0.0744598648871297,0.638146146987665,0.887963972077009,1.74735978800766e-07,0.100304470794771,0.67393352429072,-0.865739123540476,8.18629870687063e-07,-0.247847756539754,0.292070299451755,0.223318939098876,0.343927480828702,0.473784048222445,0.0348363561888288,0.29771721770714,0.202363109558609,-0.299137327591657,0.200115130086423,0.298321842567983,0.201403965959764,-0.0752400366520679,0.752560599012006,0.777812726918774,5.41482048641838e-05,0.607713869446016,0.00447877460825505,0.101993446583594,0.668740257492127
"ENSMUSG00000002031","ENSMUSG00000002031","Ift46","paleturquoise",-0.50377700567704,-0.25502210458325,0.0730603579099744,0.407549887766433,-0.0541675910277625,0.023532387753353,0.277865609922311,0.759523386776745,0.0744839410072586,0.820569345242875,0.816233051252863,1.14047588766972e-05,0.378679747083005,0.0996716380224679,-0.833464615999042,5.02672244459218e-06,-0.633531155587193,0.00270899980371138,0.0262955502740951,0.912374716164152,0.0404325095609668,0.865603694152578,0.67324706308444,0.00113969898344621,-0.342479327269818,0.139374370153887,0.403877393472462,0.0773923659219873,0.0304650083159908,0.898544701157827,0.461045823883697,0.0407569719322698,0.654236533375441,0.00175132174323544,0.112918250952248,0.635506381013569
"ENSMUSG00000079435","ENSMUSG00000079435","Rpl36a","paleturquoise",-0.561273554399859,-0.30100005969464,-0.0917350159215292,0.407337754875854,-0.246532917771929,0.0100261566033682,0.197191838631124,0.700497963546672,0.0746496859834406,0.294721016490636,0.890078927853879,1.48374115044253e-07,0.44568387462705,0.0489002062546709,-0.899930768477781,6.61364134828772e-08,-0.572321199544717,0.00836373419624059,0.102920507918697,0.665895854044378,0.294375681150229,0.207718751568016,0.612821590177964,0.00406840207126793,-0.444119382301294,0.0497947241110171,0.164992097420942,0.486965264043867,-0.171237641775411,0.470388404566564,0.572536781081576,0.00833368771866259,0.741396990639971,0.000183492659743026,0.161256753557422,0.497015404035151
"ENSMUSG00000034006","ENSMUSG00000034006","Slc66a2","paleturquoise",-0.53344383931419,-0.203813392951613,-0.0826307545815566,0.407334384556729,-0.195618139451175,0.0154263784776046,0.38874756290295,0.729091094567044,0.0746523215202482,0.408502810354025,0.890202834882463,1.46944276864151e-07,0.382910812300999,0.0956378413291503,-0.869750412440585,6.32652514707558e-07,-0.422038211825727,0.0638002464959334,0.177164336142993,0.454925588901371,0.304071140851168,0.192434837641047,0.400538734405618,0.080108969472395,-0.284620226372795,0.223888059043637,0.421117725202112,0.064442475194917,0.0281745633407248,0.906138828663899,0.713163068517508,0.000415830344424054,0.627920486073701,0.00303298574845527,0.0118540085400778,0.960440567297265
"ENSMUSG00000024787","ENSMUSG00000024787","Snx15","paleturquoise",-0.543140912994314,-0.128738202981564,-0.35586130708253,0.407143857911079,-0.256592198709613,0.0133292923565446,0.588560576445554,0.123583841675056,0.0748014232724616,0.274815322495251,0.685564227668906,0.000848729837272809,0.174362315341433,0.462203258692831,-0.744239923992565,0.000168028207250353,-0.14585969101672,0.539480465906981,0.276142668405255,0.238589384429789,0.545058069095957,0.0129433030642367,0.213540532098203,0.366005245764506,-0.368734920780354,0.109638522682555,0.109675521512065,0.645304666864215,-0.208693586500687,0.37724101219626,0.640952179721171,0.00232521927093238,0.577370109283571,0.00768282808686197,0.132883385670735,0.57650684411019
"ENSMUSG00000031904","ENSMUSG00000031904","Slc7a6","paleturquoise",-0.211618682014591,-0.276464792355676,0.0583255625916285,0.40704957873469,-0.604805686648342,0.370437268835476,0.23801967482663,0.807035690619513,0.0748752860708637,0.00472731752882643,0.0871432686669234,0.714873222337694,0.212698843690527,0.367942548333454,0.00618849029095675,0.979342017749735,-0.174342836696974,0.462254057246614,-0.381445227000745,0.0970213387479205,0.290395717102688,0.214219123339553,0.128508397744621,0.58923192349734,0.16094630536131,0.497855199370988,0.289077644701931,0.216401101826615,0.273505018876198,0.243287400423568,-0.214389310110591,0.364057527617932,-0.168437921231487,0.477783941635876,-0.232878377897651,0.323114518826408
"ENSMUSG00000061118","ENSMUSG00000061118","Dnajc30","paleturquoise",-0.458288657325364,-0.0961710161183045,0.00527434422459088,0.407033783041053,0.0611975914423837,0.0421352584128953,0.686702726259958,0.982393063775477,0.0748876664878923,0.797718105394211,0.639558668202799,0.00239359662832535,0.126790843364908,0.594259728506116,-0.617727527496529,0.00370404096017985,-0.364731095049098,0.113847661870112,0.0390735377980167,0.870083534835297,0.0458836603704115,0.847674948729673,0.409357521669093,0.0730827072680979,-0.205160166775608,0.385552808311384,0.298760711068124,0.200709669410438,0.0175654751353954,0.941406398763744,0.42700184355272,0.060419945635582,0.443264953874203,0.0502885138529299,0.258263381914358,0.271591689696575
"ENSMUSG00000033272","ENSMUSG00000033272","Slc35a4","paleturquoise",-0.575543719752718,-0.25607980944081,-0.0653635494096636,0.407004399679841,-0.234814248150016,0.00792370057175446,0.275808456967212,0.784249677285395,0.0749107007669588,0.318993170950329,0.490032452414824,0.0282823917843462,0.217537757620641,0.356884581749059,-0.219596277886352,0.352239091466464,0.0341427016896715,0.886369064679726,-0.330404615559801,0.154794707624129,0.564375558225586,0.00953441138591257,-0.0464715735495146,0.845745451738342,0.516545964594117,0.0197079815469515,-0.144949865086648,0.54204059157077,-0.0637115817587739,0.789583604416421,0.245568979627962,0.296673642499095,-0.206644926195897,0.382047780256966,0.29106222997312,0.21312129523228
"ENSMUSG00000035473","ENSMUSG00000035473","Galm","paleturquoise",-0.38881431286759,-0.428632296786083,0.351345109997521,0.406852333584961,-0.290120301166545,0.0902108364750332,0.059339712156921,0.128762910883066,0.0750299932424669,0.214673852832066,0.529676854305971,0.0163091928437465,0.495827948059525,0.0261953026959393,-0.355756358583594,0.123702481246619,-0.506053774702578,0.0228106054588612,-0.434642420966778,0.0554837949318638,0.028675864902186,0.904476035869752,0.471124330224001,0.036013438587151,0.243326616045582,0.301246447398715,0.381413057520441,0.0970518694039133,0.239185509172659,0.309803342326232,0.0407977765898129,0.864400260983404,0.0353836908796449,0.882265947979683,0.00233799496221003,0.992194786659138
"ENSMUSG00000070034","ENSMUSG00000070034","Sp110","paleturquoise",-0.629929495149294,-0.561847184401031,0.179228396374308,0.406399215042764,-0.434404868190806,0.00291346382850736,0.00993370194315513,0.449602605590298,0.0753862946106152,0.0556324860345662,0.569815780111658,0.00871945405645359,0.490707079544644,0.028032929056076,-0.476857657627998,0.0335136925998518,-0.450652422835331,0.0461408637295882,-0.270658242974098,0.248424079148668,0.394136903168974,0.0855149872459827,0.407571403636664,0.0744671454437283,0.0323729280027974,0.892225310892661,0.0537678705652635,0.82187302221041,-0.118002178548697,0.620261908681641,0.130615748483423,0.583087705328763,0.20312126431738,0.390395108665166,-0.0806079397401821,0.7354925683709
"ENSMUSG00000053565","ENSMUSG00000053565","Eif3k","paleturquoise",-0.57006999747947,-0.222731802172485,-0.0799072132201235,0.406186593235633,-0.183578848648697,0.00868280753029088,0.345230723639881,0.737714057954963,0.0755539199113718,0.438489794992704,0.927877394061483,3.85208650058829e-09,0.3681110505893,0.110286881378617,-0.960969797471673,1.73231670894286e-11,-0.674892131170433,0.00109655365476044,0.0993740261204877,0.676800553837865,0.184734381212736,0.435562563568493,0.71370199795795,0.000409751333743169,-0.501156578298028,0.0243853802721292,0.375889163146684,0.102399063737137,-0.049553616356227,0.835644433070963,0.572423916668777,0.00834940708615037,0.802652111109817,2.05457709962677e-05,0.0986191171987594,0.679129847264487
"ENSMUSG00000038859","ENSMUSG00000038859","Baiap2l1","paleturquoise",-0.287211858723148,-0.131235221407546,-0.131568012088852,0.406025236922111,-0.260069420202963,0.219514685452036,0.58128677120984,0.580320263855101,0.0756813141526568,0.268134645931982,0.15729500887069,0.507783861955946,-0.138366910691946,0.560727177638331,-0.0421226054815691,0.860037821076954,0.335932000395871,0.147595505145405,0.0544631769336304,0.819605591278879,0.307525288302134,0.187177274738416,-0.294008567643323,0.208312811056027,0.340782322615417,0.141473558992213,-0.0111755709270302,0.962703109169976,-0.0108471385951373,0.963798507613163,0.290016405128274,0.214845556902003,-0.169335118072747,0.475407667479653,0.210339288137934,0.373404511393733
"ENSMUSG00000020089","ENSMUSG00000020089","Ppa1","paleturquoise",-0.415844815976413,-0.457088494864239,0.466919107192606,0.405951664447289,-0.422198988954397,0.0682157252015941,0.0427463369525202,0.0379373971593533,0.0757394542887514,0.0636885683780365,0.552924941225105,0.0114527448704386,0.361299462318787,0.117546715886392,-0.447102825233041,0.04809960117433,-0.469110493395968,0.0369250917820101,-0.0777798889472088,0.744470451902638,-0.207553820711367,0.379911022882152,0.413763904614631,0.0697495783413481,0.0595731305609454,0.802985114277073,0.322289673012472,0.165799811621193,0.345585649769155,0.135588779560618,0.280161201020141,0.231545014651523,0.258466293430717,0.271201900922182,0.272190505169579,0.245650745791215
"ENSMUSG00000095159","ENSMUSG00000095159","Tubb4b-ps1","paleturquoise",-0.365480629645763,-0.386053857293113,0.343602802486456,0.405862083248025,-0.353838960012689,0.113050987900465,0.0927195647266381,0.13799674355878,0.0758102901321537,0.125884327527495,0.391502325205571,0.0878162337887838,0.160690960486892,0.498546451200184,-0.327686262266051,0.158423136607577,-0.137085650206395,0.564397026136595,0.162642498700721,0.493275246071288,-0.115643213788176,0.62731735874024,0.0800229789089318,0.737346911295902,0.118418815957984,0.619019073113014,0.134270660654526,0.572496721674434,0.0860721809354674,0.718239990899395,0.40635030746993,0.0754248274506255,0.19268737369605,0.41569776996151,0.188660304943692,0.425694671317387
"ENSMUSG00000060938","ENSMUSG00000060938","Rpl26","paleturquoise",-0.506191859986781,-0.220175292514633,-0.0770311866251047,0.405490500504391,-0.151233003552302,0.0227674008811645,0.350938754403611,0.7468526449,0.0761046442797829,0.524474633389157,0.796568070738861,2.63652119123137e-05,0.382364024862006,0.096152305439601,-0.882013671065484,2.72193831777938e-07,-0.721438848605433,0.000330463868529533,0.0493663145686731,0.836257601465838,0.145029951211605,0.541815018103984,0.791686538441482,3.20164994145203e-05,-0.614988083940729,0.00390400293245632,0.289825568866748,0.2151611785088,-0.175041294005949,0.460434323837117,0.390451934196979,0.0887463299206046,0.816581146700337,1.12270122698355e-05,0.154568745093693,0.515258529661749
"ENSMUSG00000103735","ENSMUSG00000103735",NA,"paleturquoise",-0.39823124788552,-0.107283688703679,-0.204487159029069,0.405352632627772,-0.313104248620676,0.0820274477568633,0.652568215979655,0.387147449724996,0.0762140743717638,0.178891784450371,0.72137396875246,0.000331069897979582,0.0596538046180917,0.802723348783249,-0.701692582207698,0.000564672069769542,-0.0777749072851336,0.744486295013842,0.399382098543259,0.0810664064962766,0.317024059903987,0.173221693038284,0.102140693160037,0.668288184944747,-0.220228289639234,0.350819873806843,0.0744907271357479,0.754952155816537,-0.0476506606816476,0.841878313583951,0.795184324368424,2.78718170918157e-05,0.546702454340401,0.0126194660640057,0.168419740591697,0.477832155307641
"ENSMUSG00000003283","ENSMUSG00000003283","Hck","paleturquoise",-0.232646268179532,-0.0863199923192913,-0.0842672206949364,0.405274675816717,-0.148334643139088,0.323610785432816,0.717460593856987,0.723924852793934,0.0762760030014894,0.53254443209988,0.298846417542662,0.200574266954201,-0.25983319477915,0.268585241206071,-0.352035842513131,0.127960983885297,-0.144342360918003,0.543753102266197,0.126991757414866,0.593670667099633,0.0547294168504378,0.818737732590533,0.205213135480351,0.385427458809696,-0.243182795833831,0.301541192222112,0.320528609308865,0.168257267405231,0.0834194154873511,0.726599912578073,0.256641388907541,0.274720097502339,0.312136085596358,0.180311440228683,0.127856988712048,0.591136684858493
"ENSMUSG00000031711","ENSMUSG00000031711","Zfp330","paleturquoise",-0.471995940689215,-0.428050103018577,0.196878244510908,0.405254205599367,-0.372682108906354,0.0356243401216435,0.059723743085117,0.405430251990449,0.0762922706841934,0.105600046495134,0.618940462138123,0.00361825754849641,0.508689204596389,0.0219971605316411,-0.460984679749343,0.0407871542194782,-0.432124322983895,0.0570754121894514,-0.173942282858487,0.463299296565051,0.130091186871953,0.584614569152278,0.369463662748676,0.108884665252029,0.0459502733208919,0.847456286761187,0.148723967309717,0.531457122646236,-0.00919084244269456,0.969323554443858,0.294617298981074,0.207328381084585,0.231623058212713,0.325803883959909,0.109052327102416,0.647194248078097
"ENSMUSG00000039001","ENSMUSG00000039001","Rps21","paleturquoise",-0.386942194590232,-0.205016581946542,-0.0810109394248528,0.405243619128317,-0.13719841284091,0.0919067200114369,0.385892713703361,0.734215865957025,0.076300684766847,0.564073622453691,0.752552717695454,0.000129041711815469,0.324504050907113,0.162744938707806,-0.798417208981375,2.44621882596579e-05,-0.707572760513159,0.000483550061885337,-0.0326374507626386,0.891349646557489,0.0998106870659061,0.675454510870952,0.79527194930717,2.77742519162612e-05,-0.541262553782482,0.0137164214596785,0.268301572903998,0.252728457770277,-0.135728784173236,0.568294902043819,0.315265214589498,0.175750517826515,0.732754737336774,0.000238207999174632,0.13822457299718,0.561134346223999
"ENSMUSG00000025647","ENSMUSG00000025647","Shisa5","paleturquoise",-0.109034548587326,-0.300126337239429,0.293969062557864,0.405058540545989,-0.1079991048694,0.647248184697319,0.198559443541294,0.20837680477853,0.0764478961234047,0.650392436327866,0.466033803368642,0.0383524182745898,0.237744278323734,0.312815446728678,-0.473330317470653,0.0350350075624658,-0.298102241081998,0.201751978728951,0.184305397711931,0.436648073854596,-0.191005971692874,0.419856224257963,0.294579048356897,0.207390148385241,-0.0880672111821963,0.711973042980397,0.273425329192368,0.243430256170666,0.125897177733097,0.59688282648723,0.393262610486038,0.0862736705477505,0.386040222664099,0.0927320815868338,-0.085843502804004,0.718959449322454
"ENSMUSG00000037415","ENSMUSG00000037415","Ranbp10","paleturquoise",-0.293688372324561,-0.133117647491474,-0.309545643462332,0.4049740292816,-0.100451358460656,0.208831865716286,0.575828827064057,0.184147438623852,0.0765151866052179,0.673481305449445,0.543776566033969,0.0132002985270733,0.302781911125242,0.19442233229339,-0.484975977303605,0.0302082136129778,-0.164620295559985,0.48796109714659,-0.0821320572470723,0.730667706266362,0.531220318724325,0.0159427015720548,0.237546092189742,0.313231019643883,-0.0419576951475945,0.860580633128686,0.018969279454652,0.936732342154073,-0.230438132643617,0.328354598029397,0.318377224676609,0.171293136752193,0.264973158068027,0.258888076421804,-0.063779164547895,0.789365212310723
